"Trcid";"Title";"Shortdescription";"Longdescription";"Calendarsummary";"Types";"Ids";"Locatienaam";"City";"Adres";"Zipcode";"Latitude";"Longitude";"Urls";"Media";"Thumbnail";"Datepattern_startdate";"Datepattern_enddate";"Singledates";
"4b976794-6133-4e09-95c5-16d466c18f7c";"Kinderweekend in Waterland";"De St. Promotie Waterland organiseert samen met veel verenigingen, ondernemers en stichtingen een kinderweekend. Overal zijn activiteiten voor kinderen gepland, soms gratis soms voor een klein prijsje. Van sport tot cultuur, van muziek tot creativiteit. We hopen er een prachtig programma van te maken dat binnenkort verschijnt. Voor de jeugd van tot 15 jaar. ";"De St. Promotie Waterland organiseert samen met veel verenigingen, ondernemers en stichtingen een kinderweekend. Overal zijn activiteiten voor kinderen gepland, soms gratis soms voor een klein prijsje. Van sport tot cultuur, van muziek tot creativiteit. We hopen er een prachtig programma van te maken dat binnenkort verschijnt. Voor de jeugd van tot 15 jaar. ";"zaterdag 29 september 2012 t/m zondag 30 september 2012 ma-vr: gesloten za, zo: 10:00 - 18:00 uur";"Varia";"2.3.18";"Diverse locaties";"Monnickendam";"";"1141 AM";"52.455569";"5,039232";"http://www.onswaterland.nl";"";"";"29/09/2012";"30/09/2012";"";
"4bc439cb-c84a-4ca0-9451-10ecc47c0993";"Heemtuinwandeling";" Een klein paradijs, verscholen in 't Veldpark achter het ZMC te Zaandam. In het groei- en bloeiseizoen zijn er regelmatig, op zondagen, rondwandelingen onder leiding van de heemtuinman of vrouw. Tijdens de eerste wandeling van het seizoen zal er extra aandacht worden besteed aan de vroegbloeiers, de stinzeplanten.  ";" Een klein paradijs, verscholen in 't Veldpark achter het ZMC te Zaandam. In het groei- en bloeiseizoen zijn er regelmatig, op zondagen, rondwandelingen onder leiding van de heemtuinman of vrouw. Tijdens de eerste wandeling van het seizoen zal er extra aandacht worden besteed aan de vroegbloeiers, de stinzeplanten.  ";"zondag 17 april 2011 t/m zondag 17 april 2011 ma-zo: geopend";"Wandeltocht";"2.3.17";"Heemtuin Zaandam";"Zaandam";"Burg. in &apos:t Veldpark";"";"52.442040";"4.829199";"http://www.nme-zaanstreek.nl";"";"";"17/04/2011";"17/04/2011";"";
"4bfc4174-0186-4769-930e-b111d89fc0e1";"Expositie kunst van Monique Scheers en Berry Kuiper";" Beeldhouwer en kunstschilder Monique Germaine Scheers (Zaandijk, 1960) exposeert samen met kunstschilder Berry Kuiper.   ";" Beeldhouwer en kunstschilder Monique Germaine Scheers (Zaandijk, 1960) exposeert samen met kunstschilder Berry Kuiper.   ";"zaterdag 19 november 2011 t/m zondag 20 november 2011 ma-vr: gesloten za, zo: 13:00 - 17:00 uur";"Tentoonstelling";"2.3.14";"Het Weefhuis";"Zaandijk";"Lagedijk 39";"1544 BB";"52.474071";"4.813792";"http://www.hetweefhuis.nl";"";"";"19/11/2011";"20/11/2011";"";
"4c539d4c-be67-4283-b423-c40423d01d5e";"FluXus ANNO 2012";"Voor dit voorjaar maakten vier docenten van FluXus, centrum voor de kunsten in Zaanstad, een selectie uit het werk van hun cursisten. ";"Voor dit voorjaar maakten vier docenten van FluXus, centrum voor de kunsten in Zaanstad, een selectie uit het werk van hun cursisten. De mooiste stukken zijn te zien in de expositie ANNO 2012. De expositie omvat schilderijen, foto's en beelden.";"zaterdag 31 maart 2012, 12:00 - 17:00 uur zondag 1 april 2012, 12:00 - 17:00 uur";"Tentoonstelling";"2.3.14";"Weefhuis";"ZAANDIJK";"Lagedijk 39";"1544 BB";"52.474071";"4.813792";"http://www.hetweefhuis.nl";"http://media.iamsterdam.com/ndtrc/Images/20120328/c37ec61f-6b77-48a1-915e-6e711bf1357b.jpg";"http://media.iamsterdam.com/ndtrc/Images/20120328/c37ec61f-6b77-48a1-915e-6e711bf1357b.jpg";"";"";"31/03/2012,01/04/2012";
"4c650821-5dd6-4c98-8b2c-1f5b7c39ea24";"Markt op Plein 40-45";"Algemene warenmarkt in stadsdeel Geuzenveld. Deze markt is geopend van dinsdag t/m zaterdag an 9:00 tot 16:00 uur.";"";"ma: gesloten di-zo: 09:00 - 16:00 uur";"Markt";"2.3.10";"";"AMSTERDAM";"Plein '40-'45";"1064 SW";"52.381596";"4.820631";"";"";"";"28/03/2011";"";"";
"4c7c7400-0ed3-4bbe-b4ec-ef77dc679ce8";"Koger Wijkzeskamp";"Kom op 16 september 2012 de deelnemers aan de ludieke Koger Wijkzeskamp aanmoedigen. ";"Het Wijkfeest in Koog krijgt een spectaculair onderdeel: de Koger Wijkzeskamp. De deelnemende teams strijden in deze ludieke en sportieve krachtmeting om de Wijkbokaal en andere leuke prijzen. <br /> <br /> Natuurlijk is er op deze dag in het Koogerpark ook volop muziek en lekker eten en drinken.";"zondag 16 september 2012, 11:00 - 18:00 uur";"Sportevenement";"2.3.13";"Het Koogerpark";"KOOG AAN DE ZAAN";"Jan Bestevaerstraat 96";"1541 KS";"52.467237";"4.809094";"http://www.koogerpark.nl";"http://media.iamsterdam.com/ndtrc/Images/20120904/2fe9f286-14bc-40d2-bb11-f62146c47e59.jpg";"http://media.iamsterdam.com/ndtrc/Images/20120904/2fe9f286-14bc-40d2-bb11-f62146c47e59.jpg";"";"";"16/09/2012";
"4c80b147-68ac-4740-a0cc-3c2967d9e9ef";"Architour";"Architour verzorgt Engels- en Duitstalige rondleidingen naar moderne architectuur en stedenbouw in Nederland. Zij ontwikkelen excursies op maat voor groepen ? van Amsterdam tot Rotterdam en van Rietveld tot MVRDV.";"<div>Verder regelt Architour ook accommodatie en vervoer binnen Nederland en maakt restaurant- of caf&eacute:-reserveringen.</div> <div><br /> </div> <div>De rondleidingen zijn professioneel, informatief en vermakelijk en worden door vakkundige gidsen begeleid die een achtergrond in de architectuur hebben. De klanten zijn architecten en ander vakpubliek, maar ook vrienden van moderne architectuur.</div> <div><br /> </div> <div>Architour is lid van het Guiding Architects Network, een internationaal netwerk voor architectuur-rondleidingen met leden in talrijke landen in Europa.</div> <div><br /> </div>";"Altijd open";"Excursie,Rondleiding,Wandeltocht";"2.7.2,2.3.12,2.3.17";"";"AMSTERDAM";"Utrechtsestraat 138";"1017 VT";"52.361148";"4.899323";"http://www.architour.nl";"http://media.iamsterdam.com/ndtrc/Images/20110223/cdbcdb7c-5fc9-4926-8e13-31e6c6e002a7.jpg";"http://media.iamsterdam.com/ndtrc/Images/20110223/cdbcdb7c-5fc9-4926-8e13-31e6c6e002a7.jpg";"25/04/2012";"";"";
"4c8230d8-39c0-4a91-a3ee-c6b053ffd0a4";"Vaarexcursie: Vissen met een beroepsvisser";" Altijd al willen weten wat er in die fuiken zit? Vaar mee en kijk hoe een beroepsvisser zijn fuiken leegt, U allerlei vissen toont zoals Paling, Rietvoorn en Karper en daar boeiend over vertelt. Misschien ook wel de zeldzame kleine Modderkruiper of Bittervoorn.   ";" Altijd al willen weten wat er in die fuiken zit? Vaar mee en kijk hoe een beroepsvisser zijn fuiken leegt, U allerlei vissen toont zoals Paling, Rietvoorn en Karper en daar boeiend over vertelt. Misschien ook wel de zeldzame kleine Modderkruiper of Bittervoorn.   ";"zondag 15 mei 2011 t/m zondag 15 mei 2011 ma-zo: geopend";"Varia";"2.3.18";"Vertrek: bezoekerscentrum de Poelboerderij";"Wormer";"Veerdijk 106";"";"52.500549";"4.795614";"http://www.poelboerderij.nl";"";"";"15/05/2011";"15/05/2011";"";
"4c8ab662-a2ad-4518-847f-f44477c28ea1";"Folkloredag Zaanse Schans";"Oude Ambachten en kunstnijverheid uit vervlogen tijden, kunst en kitsch, antiek en veel meer. ";"Oude Ambachten en kunstnijverheid uit vervlogen tijden, kunst en kitsch, antiek en veel meer. Tijdens de Folkloredag op 18 augustus op de Zaanse Schans is er veel te beleven bij de vele kraampjes die staan opgesteld. Ook zijn er optredens waaronder straattheater. Toegang tot de Folkloredag is gratis.&nbsp:";"zaterdag 18 augustus 2012";"Markt,Varia";"2.3.10,2.3.18";"";"ZAANDAM";"Schansend 7";"1509 AW";"52.473702";"4.823114";"http://www.folkloredag.nl/";"http://media.iamsterdam.com/ndtrc/Images/20120601/6b7834ea-f2fb-4874-8c53-8f91c490c799.jpg";"http://media.iamsterdam.com/ndtrc/Images/20120601/6b7834ea-f2fb-4874-8c53-8f91c490c799.jpg";"";"";"18/08/2012";
"4cb6e228-6a76-4073-aace-d8fcca3013b1";"Aprés-ski feest in Rudi's";"In de weekenden dansen met de skischoenen op tafel terwijl je uitkijkt op de piste! ";"In de weekenden dansen met de skischoenen op tafel terwijl je uitkijkt op de piste! ";"vrijdag 18 februari 2011 t/m zondag 20 februari 2011 ma-zo: geopend";"Varia";"2.3.18";"SnowPlanet";"Velsen-Zuid";"Heuvelweg 6-8";"";"52.449596";"4.678821";"";"http://media.iamsterdam.com/ndtrc/Images/20110220/1ed696f0-411f-4a26-a394-fb636d26b2e3.jpg";"http://media.iamsterdam.com/ndtrc/Images/20110220/1ed696f0-411f-4a26-a394-fb636d26b2e3.jpg";"18/02/2011";"20/02/2011";"";
"4cd579fb-e351-473d-90b4-1fe686ed93b0";"Nieuwjaarsreceptie Gemeente Waterland";"Traditionele nieuwjaarsreceptie met uitreiking van prijzen op het gebied van bedrijfsleven en &quot:de burger van het jaar&quot:. Het gemeentebestuur nodigt iedereen van harte uit deze bijeenkomst in het gemeentehuis bij te wonen. ";"Traditionele nieuwjaarsreceptie met uitreiking van prijzen op het gebied van bedrijfsleven en &quot:de burger van het jaar&quot:. Het gemeentebestuur nodigt iedereen van harte uit deze bijeenkomst in het gemeentehuis bij te wonen. ";"maandag 2 januari 2012 t/m maandag 2 januari 2012 ma: 19:00 - 22:30 uur di-zo: gesloten";"Varia";"2.3.18";"Gemeentehuis";"Monnickendam";"Pierebaan 3";"";"52.454390";"5,037133";"";"";"";"02/01/2012";"02/01/2012";"";
"4cdbfd99-695e-42f4-925d-be85d9069ad5";"Koopzondag Purmerend";"Koopzondag Purmerend";"";"zondag 30 september 2012 t/m zondag 30 september 2012 ma-za: gesloten zo: geopend";"Koopavond";"2.3.22";"Binnenstad/Wijkwinkel/Wagenweg";"Purmerend";"";"";"51,963967";"5,872256";"";"";"";"30/09/2012";"30/09/2012";"";
"4ceb2a39-23fb-46d8-923d-8708ab8b2748";"De natuur ontwaakt";"Op zondag 15 april kun je genieten van een rondleiding door de Heemtuin. Er wordt verteld wat er op dat moment voor opvallends te zien is in de tuin.";"Op zondag 15 april kun je genieten van een rondleiding door de Heemtuin. Er wordt verteld wat er op dat moment voor opvallends te zien is in de tuin.";"zondag 15 april 2012";"Rondleiding";"2.3.12";"";"ZAANDAM";"Heijermansstraat";"1502 DG";"52.452359";"4.824256";"http://www.nme-zaanstreek.nl";"http://media.iamsterdam.com/ndtrc/Images/20120216/42da6752-1834-44cd-8e19-5847a7005c4d.jpg";"http://media.iamsterdam.com/ndtrc/Images/20120216/42da6752-1834-44cd-8e19-5847a7005c4d.jpg";"";"";"15/04/2012";
"4d09d996-ae26-44dd-ba18-a9c33c5072fb";"Circus Sijm";"Circus Sijm is het populairste familiecircus van Noord-Holland. Er zijn voorstellingen op 8 en 9 april op het terrein achter het Wapen van Assendelft.";"Circus Sijm is het populairste familiecircus van Noord-Holland. Laat je verrassen door de spannende acrobatische acts, die soms halsbrekende toeren uithalen in de piste. En met de clowns is het lachen geblazen! Het wordt een fantastische show voor jong en oud. Er zijn voorstellingen op 8 en 9 april op het terrein achter het Wapen van Assendelft.";"zondag 8 april 2012 t/m maandag 9 april 2012 ma: geopend di-za: gesloten zo: geopend";"Circus";"2.3.3";"";"ASSENDELFT";"Dorpsstraat";"1566 BL";"52.474780";"4.746829";"http://www.circussijm.nl/";"http://media.iamsterdam.com/ndtrc/Images/20120209/10f9cc18-3e10-4f0b-bac6-e4f7796b9cdb.jpg";"http://media.iamsterdam.com/ndtrc/Images/20120209/10f9cc18-3e10-4f0b-bac6-e4f7796b9cdb.jpg";"08/04/2012";"09/04/2012";"";
"4d0a41a6-1ca5-4877-94fe-b95955e9f3f4";"Vaarexcursie Poelboerderij";" Al varend kunt u meer dan 80 soorten broedvogels tegenkomen in Het Wormer en Jisperveld, waaronder Kleine Karekieten, Rietzangers, Futen, Blauwborsten, vele eendensoorten en met wat geluk ook een Roerdomp. Maar ook grote vogelkolonies met grote aantallen Brandganzen en Kleine Mantelmeeuwen en kleine kolonies Visdieven, Kluten en Kokmeeuwen.  ";" Al varend kunt u meer dan 80 soorten broedvogels tegenkomen in Het Wormer en Jisperveld, waaronder Kleine Karekieten, Rietzangers, Futen, Blauwborsten, vele eendensoorten en met wat geluk ook een Roerdomp. Maar ook grote vogelkolonies met grote aantallen Brandganzen en Kleine Mantelmeeuwen en kleine kolonies Visdieven, Kluten en Kokmeeuwen.  ";"zondag 8 mei 2011 t/m zondag 8 mei 2011 ma-zo: geopend";"Varia";"2.3.18";"Vertrek: bezoekerscentrum de Poelboerderij";"Wormer";"Veerdijk 106";"";"52.500549";"4.795614";"http://www.poelboerderij.nl";"";"";"08/05/2011";"08/05/2011";"";
"4d0cd7e5-ae76-4d6b-aa68-308faf0758a6";"Veiling";" Vanaf 15.00 uur brengt de veilingmeester met behulp van de opsteker weer diverse bloemen en planten aan de man. De opbrengst is bestemd voor het onderhoud aan de tuin.   ";" Vanaf 15.00 uur brengt de veilingmeester met behulp van de opsteker weer diverse bloemen en planten aan de man. De opbrengst is bestemd voor het onderhoud aan de tuin.   ";"zaterdag 28 mei 2011 t/m zaterdag 28 mei 2011 ma-zo: geopend";"Varia";"2.3.18";"Historische Tuin";"Aalsmeer";"Uiterweg 32";"";"52.266460";"4.746738";"http://www.htaalsmeer.org";"http://media.iamsterdam.com/ndtrc/Images/20110429/c1cde039-ed31-42f2-99f4-7a5a77a6bbf8.jpg,http://media.iamsterdam.com/ndtrc/Images/20110429/0a48fbf9-0ba8-4041-91ac-cf7afe9835d9.jpg";"http://media.iamsterdam.com/ndtrc/Images/20110429/c1cde039-ed31-42f2-99f4-7a5a77a6bbf8.jpg";"28/05/2011";"28/05/2011";"";
"4d1d10b7-4e40-4568-a580-65b1dec644c0";"Zomerbraderie";"Van hobby-artikelen tot kleding ";"Van hobby-artikelen tot kleding ";"zondag 3 juli 2011 t/m zondag 3 juli 2011 ma-zo: geopend";"Braderie";"2.3.2";"Centrum Edam";"Edam";"";"";"52.512650";"5,049374";"";"";"";"03/07/2011";"03/07/2011";"";
"4d3f9af4-6a6c-40c9-9de1-458599b67dc9";"Ontmoet Marken te voet met gids";"De St. Promotie Waterland organiseert in samenwerking met lokale gidsen elke zondag een wandeling met gids door een kern in Waterland. Vooraf aanmelden is niet nodig, iedereen kan om 15 uur aanschuiven en meelopen. Zeer geschikt voor inwoners van Waterland die een andere kern of hun huidige woonplaats beter willen leren kennen. Ook voor kinderen !  ";"De St. Promotie Waterland organiseert in samenwerking met lokale gidsen elke zondag een wandeling met gids door een kern in Waterland. Vooraf aanmelden is niet nodig, iedereen kan om 15 uur aanschuiven en meelopen. Zeer geschikt voor inwoners van Waterland die een andere kern of hun huidige woonplaats beter willen leren kennen. Ook voor kinderen !  ";"zondag 19 augustus 2012 t/m zondag 19 augustus 2012 ma-za: gesloten zo: 15:00 - 16:30 uur";"Varia";"2.3.18";"Marken";"Marken";"Start: Centraal Parkeerterrein bij de kassa";"";"43,505874";"12,989615";"http://www.onswaterland.nl";"";"";"19/08/2012";"19/08/2012";"";
"4d5af257-701d-4433-b1ea-a3d16b632c9b";"Vier meiherdenking Gemeente Uithoorn";"Het comité 4 meiherdenking van de gemeente Uithoorn nodigt iedereen uit om mee te lopen in de Stille Tocht. Deze tocht start om 19.30 uur vanaf het Oranje Park. Trommelaars van KNA gaan voorop met omfloerste trom. Tegen 20.00 uur komt de stoet aan bij het Stiltemonument tegenover de Thamerkerk. Na de Last Post is het twee minuten stil en aansluitend wordt het Wilhelmus gezongen.  Dan volgt een kort programma met teksten, zang, muziek en een bloemenhulde. Dit programma duurt ongeveer 20 minuten. Daarna is gelegenheid om koffie of thee te drinken en nog na te praten in The Mix. ";"";"vrijdag 4 mei 2012, 19:30 - 20:30 uur";"Varia";"2.3.18";"4 meiherdenking Gemeente Uithoorn";"UITHOORN";"Amsteldijk-Noord 1";"1422 XW";"52.236050";"4.839612";"http://www.uithoorn.nl/Actueel/Activiteiten_en_evenementen/Evenementenkalender:93424/Activiteiten_mei_2012/04_05_4_mei_Herdenking";"http://media.iamsterdam.com/ndtrc/Images/20120426/df0bbb22-3df0-4407-a3a6-2bfe4c6f8ed2.jpg";"http://media.iamsterdam.com/ndtrc/Images/20120426/df0bbb22-3df0-4407-a3a6-2bfe4c6f8ed2.jpg";"";"";"04/05/2012";
"4db830c2-02cc-4ae2-8cde-1cf090801ba4";"World Congress of Farmacie en Farmaceutische Wetenschappen";"FIP organiseert jaarlijks het World Congress of Farmacie en Farmaceutische Wetenschappen. Tijdens deze beurs ontmoeten duizenden apothekers elkaar om te leren, te delen en van gedachten te wisselen.";"<div>Dit jaar vindt de beurs plaats van 4 tot en met 8 oktober 2012 in de RAI in Amsterdam.</div> <div><br /> </div>";"donderdag 4 oktober 2012 t/m maandag 8 oktober 2012 ma: geopend di, wo: gesloten do-zo: geopend";"Congres";"2.3.4";"Amsterdam RAI";"AMSTERDAM";"Europaplein 22";"1078 GZ";"52.341009";"4.889675";"http://www.fip.org";"http://media.iamsterdam.com/ndtrc/Images/20120821/19d7455a-d9ee-4ca8-a370-fa12a3ceb356.jpg";"http://media.iamsterdam.com/ndtrc/Images/20120821/19d7455a-d9ee-4ca8-a370-fa12a3ceb356.jpg";"04/10/2012";"08/10/2012";"";
"4dd1d24c-a42f-4f8d-b763-e20f6c936a83";"Munnikloop 2012";" Het loopevenement Munnikloop te Purmerend vindt plaats op zondag 11 maart 2012. De loop wordt georganisseerd door AV NEA-Volharding. Inschrijven is mogelijk vanaf 01 maart 2012.    De route gaat door een stukje polder, langs de Purmerringvaart naar Oosthuizen en door de polder terug via Hobrede. De start en Finish zijn op het NEA complex.   Er is verkleedaccomodatie met douchemogelijkheid aanwezig. Er is EHBO aanwezig.   ";" Het loopevenement Munnikloop te Purmerend vindt plaats op zondag 11 maart 2012. De loop wordt georganisseerd door AV NEA-Volharding. Inschrijven is mogelijk vanaf 01 maart 2012.    De route gaat door een stukje polder, langs de Purmerringvaart naar Oosthuizen en door de polder terug via Hobrede. De start en Finish zijn op het NEA complex.   Er is verkleedaccomodatie met douchemogelijkheid aanwezig. Er is EHBO aanwezig.   ";"tot zondag 11 maart 2012 ma-za: gesloten zo: 10:00 - 13:00 uur";"Sportevenement";"2.3.13";"Sportpark &quot:De Munnik&quot:";"Purmerend";"Flevostraat 249";"1442 PX";"52.517791";"4.973964";"http://www.avnea.nl";"";"";"11/03/2012";"11/03/2012";"";
"4ddf3bb2-d48f-4b0f-87cb-650d0b591059";"Vogels en vlinders kijken";" De kinderkunstzolder staat in de lente van 2011 in het teken van een van de meest geliefde onderwerpen uit de natuur: de vogel. Vanouds staat dit dier voor wijsheid, intelligentie en de snelheid van het denken. Aan veel sprookjeshelden vertrouwen vogels nuttige geheimen toe. Bijna alle culturen kennen aan vogels een positieve waarde toe. Kinderen uit Rusland en Japan gebruiken de mooiste vormen en kleuren in hun verftekeningen en verlangen er naar om zelf te kunnen vliegen!   ";" De kinderkunstzolder staat in de lente van 2011 in het teken van een van de meest geliefde onderwerpen uit de natuur: de vogel. Vanouds staat dit dier voor wijsheid, intelligentie en de snelheid van het denken. Aan veel sprookjeshelden vertrouwen vogels nuttige geheimen toe. Bijna alle culturen kennen aan vogels een positieve waarde toe. Kinderen uit Rusland en Japan gebruiken de mooiste vormen en kleuren in hun verftekeningen en verlangen er naar om zelf te kunnen vliegen!   ";"donderdag 24 februari 2011 t/m zondag 8 mei 2011 ma-zo: geopend";"Tentoonstelling";"2.3.14";"Het Oude Raadhuis (Kinderkunstzolder)";"Aalsmeer";"Dorpsstraat 9";"1431 CA";"52.270053";"4.746467";"http://www.kunstencultuuraalsmeer.nl";"http://media.iamsterdam.com/ndtrc/Images/20110219/a5e93eb9-8cb4-4657-81f0-2a15e1c03472.jpg";"http://media.iamsterdam.com/ndtrc/Images/20110219/a5e93eb9-8cb4-4657-81f0-2a15e1c03472.jpg";"24/02/2011";"08/05/2011";"";
"4dee4c32-8547-421f-a0fb-fc3063dd1ac5";"BMX wedstrijd";"Op 10 juni zal de eerste Open BMX West Club Challenge worden verreden op de BMX-baan van de UWTC in Uithoorn.";"Voor meer informatie kijk op de website.";"zondag 10 juni 2012, 10:30 uur";"Sportevenement";"2.3.13";"Uithoornse Wieler Trainings Club";"UITHOORN";"Europarei 3";"1422 DA";"52.246924";"4.838714";"http://www.uwtc.nl/bmx/home";"http://media.iamsterdam.com/ndtrc/Images/20120606/b17c4ce9-10bc-45ca-9766-2b391c9e128d.jpg";"http://media.iamsterdam.com/ndtrc/Images/20120606/b17c4ce9-10bc-45ca-9766-2b391c9e128d.jpg";"";"";"10/06/2012";
